GEOID,pop_total,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other
245101512003,958,539,19,0,0,0,247,19,25,0,61,23,30,25,0,0,10,0,22,0,32,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,0,10,91,0,0,0,0,0,84,8,0,0,0,0,0,0,0,35,0,0,0,4,14,0,0,0,0,0,0,0,23,0,0,0,0,247,84,163,312,247,65,0,0,24,0,0,0,41
245101512002,580,438,0,0,0,0,101,0,24,0,8,0,6,27,8,7,0,0,0,0,0,21,0,80,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,35,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,21,80,241,101,140,0,0,24,0,0,0,116
245100808002,1313,528,36,6,12,8,377,98,26,14,0,22,8,6,0,22,38,29,57,37,6,8,6,283,0,6,26,0,7,0,29,0,26,0,6,12,0,0,0,0,17,5,34,72,14,0,0,0,94,0,0,0,0,0,0,0,0,7,8,0,7,0,18,0,6,20,22,6,0,0,0,0,0,0,0,377,94,283,665,377,288,45,0,0,0,25,0,218
245100801022,1341,813,54,0,0,0,468,56,33,30,33,7,84,4,35,26,44,27,42,30,17,0,0,268,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,15,29,64,55,70,0,9,0,0,200,0,0,7,6,8,32,0,7,0,16,54,15,23,15,7,0,0,0,0,0,0,0,0,0,0,10,468,200,268,672,468,204,21,0,22,0,0,0,161
245100802002,406,249,12,0,0,0,178,70,16,13,0,30,0,7,5,0,10,0,19,8,0,0,0,128,27,0,0,0,0,0,0,13,0,0,0,0,0,3,0,14,7,24,11,29,0,0,0,0,50,0,10,0,5,0,0,0,7,4,11,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,178,50,128,317,178,139,0,0,0,0,13,0,126
245100802003,594,491,22,30,0,0,248,62,18,18,3,11,10,24,18,0,28,13,30,13,0,0,0,133,0,0,0,25,20,5,0,26,0,0,0,12,0,0,0,0,0,41,4,0,0,0,0,0,115,5,0,0,24,0,0,30,17,0,0,0,19,0,0,7,0,0,10,0,0,0,0,0,0,0,3,248,115,133,311,248,63,0,0,0,0,0,0,63
245100806004,440,258,57,7,0,0,193,28,24,17,24,0,20,5,7,16,0,16,12,12,12,0,0,107,0,16,0,0,0,0,0,17,0,0,0,7,10,0,0,17,0,0,16,10,0,0,0,0,86,0,0,5,0,0,5,30,0,27,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,193,86,107,375,193,182,6,0,9,13,0,0,154
245100806003,277,247,27,11,0,0,114,14,8,20,0,0,17,0,11,0,2,7,20,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,98,0,9,17,12,0,11,8,0,0,9,4,8,5,7,0,0,0,0,0,0,0,0,0,0,0,8,114,98,16,194,114,80,10,0,18,0,0,0,52
245100806002,677,522,52,25,6,0,203,21,32,12,7,11,0,0,10,50,33,0,7,9,11,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,22,34,11,8,0,12,0,0,0,102,0,0,34,11,0,0,0,11,10,7,0,0,0,0,10,0,0,6,0,6,0,0,0,7,0,0,203,102,101,412,203,209,23,0,9,8,14,0,155
245100904001,1057,665,52,28,0,0,352,34,24,6,44,32,27,38,5,16,73,10,26,9,3,5,0,230,0,0,0,0,0,0,0,5,0,0,17,0,25,1,0,0,49,37,63,27,0,6,0,0,122,0,0,0,0,0,0,0,12,5,10,0,0,42,34,13,3,0,0,0,0,3,0,0,0,0,0,352,122,230,425,352,73,39,0,0,0,0,0,34
245100907001,1558,1145,122,0,0,0,425,16,11,39,51,67,36,0,0,0,104,101,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,31,114,52,6,0,0,0,0,213,0,0,0,70,0,0,14,0,64,0,0,0,0,26,26,0,0,0,0,13,0,0,0,0,0,0,425,213,212,529,425,104,0,0,28,0,0,0,76
245100907004,277,240,86,0,0,0,170,66,0,41,0,0,0,0,9,8,16,11,0,19,0,0,0,118,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,68,11,0,0,0,0,0,0,52,0,0,0,0,0,0,0,9,16,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,170,52,118,234,170,64,0,0,0,0,0,0,64
245101308051,943,828,87,178,40,6,568,128,24,44,41,4,25,20,0,21,18,31,129,32,37,9,5,309,0,0,9,66,21,29,0,0,24,10,0,0,10,0,6,10,43,32,0,12,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,29,27,18,62,33,42,19,15,0,14,0,0,0,0,568,259,309,616,568,48,14,0,12,0,0,0,22
245102101002,1715,1196,353,116,92,52,648,69,34,21,69,20,5,26,47,1,19,50,86,55,72,57,17,363,0,0,0,18,0,5,0,0,0,0,0,0,0,5,0,33,23,12,141,85,19,19,3,0,285,0,0,0,0,0,0,0,6,0,0,6,12,7,29,24,37,54,36,36,38,0,0,0,0,0,0,648,285,363,759,648,111,45,0,20,0,18,0,28
245102707011,2468,1754,115,47,0,0,1139,191,93,81,67,63,41,51,76,68,50,120,114,22,0,33,69,1139,0,0,4,0,40,0,33,5,40,0,0,37,0,0,25,136,83,627,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,0,1139,1296,1139,157,133,0,0,0,0,0,24
245101606004,542,443,12,0,0,0,297,63,62,29,38,0,19,0,36,0,0,0,35,0,0,15,0,229,0,0,0,83,42,31,8,0,0,22,19,0,0,0,0,0,0,0,24,0,0,0,0,0,68,0,0,0,0,0,0,0,24,10,19,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,297,68,229,424,297,127,0,21,6,0,0,0,100
245101606002,876,598,107,5,4,0,260,37,0,0,22,50,4,12,8,0,16,22,32,30,12,10,5,155,0,0,0,0,8,0,0,0,0,0,0,0,28,0,23,8,44,22,0,10,0,0,0,0,105,0,0,0,8,0,0,12,0,4,31,0,0,0,19,26,0,0,0,0,5,0,0,0,0,0,0,260,105,155,497,260,237,0,0,0,0,0,0,237
245102401002,777,719,249,105,35,34,421,32,9,23,0,12,11,7,16,16,28,17,21,67,40,0,122,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,18,46,7,19,29,0,276,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,51,67,59,49,15,0,0,0,0,421,276,145,514,421,93,0,0,40,0,10,0,43
245102606054,557,403,54,0,0,0,232,12,29,15,13,9,34,16,8,0,0,9,50,0,0,37,0,66,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,28,0,0,0,0,166,8,39,0,0,0,0,0,0,20,29,7,8,0,8,13,16,0,9,0,9,0,0,0,0,0,0,232,166,66,285,232,53,0,0,0,0,0,0,53
245102606053,1092,735,50,0,0,49,462,13,15,33,43,48,23,25,11,55,24,57,29,75,0,0,11,380,0,0,0,0,0,0,0,0,0,28,0,0,0,0,15,75,91,123,33,0,0,0,0,0,82,0,0,0,0,0,0,0,0,8,10,9,24,14,11,0,0,6,0,0,0,0,0,0,0,0,0,462,82,380,545,462,83,41,0,0,0,0,0,42
245102707022,624,472,95,16,0,0,248,3,6,7,5,5,5,18,34,0,45,12,76,6,5,19,2,76,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,22,0,39,4,0,0,0,0,0,172,0,0,7,0,0,0,0,0,0,0,0,9,0,38,19,16,29,34,18,0,2,0,0,0,0,0,248,172,76,332,248,84,0,0,26,0,0,0,58
245102709031,2033,763,46,53,0,15,448,40,23,18,9,0,26,41,38,57,95,34,18,35,0,7,7,218,0,0,0,0,0,0,0,0,0,40,0,0,12,0,0,0,0,99,0,67,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,16,0,6,35,53,93,17,5,0,0,0,0,0,5,0,0,448,230,218,538,448,90,42,0,0,0,0,0,48
245102709032,2083,818,225,169,40,18,400,13,0,0,35,26,0,0,38,0,11,14,31,96,62,46,28,158,0,0,0,0,0,0,0,0,0,7,0,0,0,18,0,9,0,70,45,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,9,78,31,34,41,0,0,0,0,0,400,242,158,527,400,127,0,0,25,0,0,0,102
245102709033,694,513,98,49,0,27,370,79,34,56,11,11,31,0,10,38,10,32,12,21,25,0,0,161,0,0,0,12,0,0,0,0,0,0,0,10,0,7,27,0,13,25,38,0,0,0,0,0,209,0,10,0,0,0,0,0,0,0,0,0,0,0,8,67,74,39,0,11,0,0,0,0,0,0,0,370,209,161,395,370,25,0,0,0,0,0,0,25
245100602001,441,232,11,0,0,11,131,24,0,10,0,0,7,0,11,0,49,10,0,9,0,11,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,10,35,16,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,131,10,121,193,131,62,37,0,17,0,8,0,0
245102714001,887,601,117,126,56,66,266,0,0,8,17,9,0,0,0,19,14,18,44,11,9,11,106,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,9,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,11,0,7,0,16,61,40,20,7,8,266,215,51,266,266,0,0,0,0,0,0,0,0
245102716002,518,324,0,0,0,0,244,0,58,0,14,76,44,0,0,8,0,10,34,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,104,37,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,244,35,209,252,244,8,0,0,0,0,0,0,8
245102716003,951,633,43,9,0,0,310,148,0,0,9,0,10,0,20,0,20,32,71,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,61,0,18,34,0,0,0,0,0,69,0,0,0,0,0,0,0,28,9,0,11,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,310,69,241,399,310,89,0,0,27,0,0,0,62
245102716001,730,569,67,10,11,5,272,88,19,24,35,0,8,14,0,8,19,0,45,12,0,0,0,183,0,33,0,0,41,0,0,0,0,0,0,0,0,0,0,7,64,30,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,8,10,0,0,7,26,5,33,0,0,0,0,0,0,0,0,0,0,272,89,183,272,272,0,0,0,0,0,0,0,0
245101702002,685,296,27,9,8,0,220,69,13,28,27,8,0,0,28,0,0,31,16,0,0,0,0,188,0,8,0,0,0,0,0,0,0,14,19,0,0,0,0,26,0,41,39,29,0,0,0,0,32,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,220,32,188,405,220,185,41,0,0,0,0,0,144
245101801002,956,539,0,0,0,0,479,212,59,85,46,38,26,6,0,0,7,0,0,0,0,0,0,464,14,17,39,59,67,32,8,8,38,20,53,15,13,0,5,8,7,41,13,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,479,15,464,530,479,51,13,0,0,0,0,0,38
245101803002,972,745,117,119,29,33,430,74,51,8,24,21,12,16,0,0,58,28,84,12,19,7,16,243,5,0,0,0,0,10,5,0,6,0,0,16,20,5,0,5,12,83,31,28,17,0,0,0,187,7,0,5,5,0,0,1,8,5,5,1,0,0,28,7,19,38,37,15,6,0,0,0,0,0,0,430,187,243,644,430,214,50,10,46,10,0,0,98
245102001001,710,440,16,3,0,0,177,42,6,18,0,32,0,6,0,8,0,27,33,5,0,0,0,101,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,6,39,0,24,6,0,0,0,76,0,14,12,0,0,0,0,3,6,21,0,5,0,7,0,8,0,0,0,0,0,0,0,0,0,0,177,76,101,319,177,142,0,26,27,0,0,0,89
245101603002,528,335,19,0,4,0,223,48,73,53,0,5,4,3,0,16,15,6,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,20,7,71,20,9,31,15,0,25,0,0,0,0,12,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,223,12,211,486,223,263,0,0,0,0,0,0,263
245100701001,1240,645,35,6,0,10,354,73,23,40,10,0,0,12,58,21,23,20,42,12,0,13,7,223,0,14,0,0,6,0,0,0,0,16,0,0,0,0,7,18,0,70,76,16,0,0,0,0,131,6,0,0,19,9,0,5,9,16,37,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,7,354,131,223,477,354,123,27,0,0,14,0,0,82
245100701002,1325,735,57,1,0,0,395,43,46,56,6,31,28,10,34,0,46,47,32,0,0,16,0,221,0,0,0,6,0,0,0,19,0,0,27,0,5,15,14,0,4,56,33,42,0,0,0,0,174,0,7,0,0,0,0,11,20,20,48,9,0,32,17,0,3,0,0,0,0,7,0,0,0,0,0,395,174,221,648,395,253,43,0,0,0,0,0,210
245101506004,479,390,0,0,0,0,219,93,12,0,38,24,0,0,0,0,0,0,52,0,0,0,0,194,0,0,10,0,0,32,25,0,0,0,0,0,11,0,0,10,23,83,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,219,25,194,309,219,90,0,0,0,0,0,0,90
245101506003,297,190,19,11,0,0,108,55,0,11,0,0,0,9,0,22,0,0,0,0,0,0,11,68,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,40,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,108,40,68,269,108,161,31,0,0,0,0,0,130
245101506001,897,602,0,35,0,0,267,11,54,21,0,5,0,14,25,0,54,7,58,18,0,0,0,192,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,25,7,31,40,14,0,0,0,0,75,0,0,0,0,0,0,0,18,0,0,8,23,0,19,0,0,0,0,7,0,0,0,0,0,0,0,267,75,192,379,267,112,0,0,7,18,0,0,87
245101605003,560,399,0,0,0,0,242,66,47,24,8,33,13,9,0,5,0,9,10,6,12,0,0,117,0,0,0,0,0,0,19,0,0,0,0,39,13,0,0,0,30,16,0,0,0,0,0,0,125,0,0,6,0,0,0,20,53,9,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,125,117,320,242,78,0,0,0,20,0,0,58
245101605004,867,655,35,0,0,0,308,31,35,24,7,0,42,11,11,25,0,56,38,0,0,28,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,25,19,0,0,0,0,254,0,0,0,0,0,0,0,0,51,55,38,43,15,45,0,0,0,0,7,0,0,0,0,0,0,0,308,254,54,326,308,18,0,0,0,0,0,0,18
245101605001,1379,962,31,10,9,0,430,35,27,0,26,46,33,16,61,28,35,14,85,17,0,2,5,274,0,0,35,17,0,0,0,0,0,0,0,0,0,0,23,42,51,95,0,0,11,0,0,0,156,2,0,0,0,10,0,10,0,10,28,30,26,20,5,10,0,0,0,0,0,0,0,5,0,0,0,430,156,274,554,430,124,0,0,0,0,0,0,124
245101605005,630,468,63,52,0,0,314,16,0,25,10,7,48,49,67,10,29,8,19,26,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,23,15,0,0,0,0,0,212,10,0,0,0,0,0,8,0,0,86,31,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,314,212,102,420,314,106,20,0,0,0,0,0,86
245101605002,903,439,0,0,0,0,184,0,10,19,45,26,25,9,0,0,31,0,19,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,16,0,0,0,0,91,36,0,0,0,0,0,0,0,9,0,26,10,0,3,0,7,0,0,0,0,0,0,0,0,0,0,184,91,93,305,184,121,0,0,0,0,0,0,121
245101510001,508,383,31,24,0,0,197,40,32,10,0,48,0,0,0,0,0,21,21,0,0,0,25,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,0,0,0,0,0,0,87,0,9,0,0,14,0,0,13,0,10,0,9,0,11,0,0,0,21,0,0,0,0,0,0,0,0,197,87,110,218,197,21,21,0,0,0,0,0,0
245101510003,512,374,0,24,0,0,161,27,42,12,0,15,0,6,10,14,0,10,0,0,0,20,5,116,0,0,0,0,0,0,0,0,32,0,0,0,0,27,0,27,14,0,6,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,8,5,0,0,0,0,161,45,116,183,161,22,0,0,22,0,0,0,0
245101510004,468,390,9,33,13,0,162,10,0,0,0,0,0,29,57,0,10,11,11,13,9,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,10,9,11,0,28,23,0,23,0,0,0,0,0,0,0,0,162,104,58,260,162,98,0,0,0,0,0,0,98
245100203003,1264,1133,291,408,174,55,738,0,0,34,0,7,30,0,0,0,10,50,77,131,56,71,272,605,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,41,91,150,101,113,58,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,32,25,15,28,0,0,0,738,133,605,801,738,63,0,44,0,0,0,0,19
245101702003,482,335,56,18,10,0,297,129,48,37,18,0,0,9,10,0,10,0,0,36,0,0,0,297,0,0,22,53,37,70,29,0,0,0,8,10,0,0,0,0,32,8,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,297,320,297,23,23,0,0,0,0,0,0
245100401001,2146,1692,791,237,300,130,1202,120,25,0,0,0,25,0,56,76,108,228,165,139,74,53,133,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,311,492,61,99,19,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,12,89,0,16,18,0,0,0,9,1202,175,1027,1493,1202,291,211,80,0,0,0,0,0
245100602005,422,254,17,37,0,0,152,57,0,0,0,23,0,0,15,9,0,16,0,19,0,13,0,121,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,29,24,33,12,0,0,0,31,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,9,0,0,0,0,0,0,0,152,31,121,263,152,111,0,0,36,0,0,0,75
245100602004,848,600,172,145,33,0,296,38,8,0,0,18,9,0,0,0,11,44,37,49,15,26,41,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,103,0,0,0,0,164,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,27,17,27,18,49,9,0,0,0,0,0,296,164,132,378,296,82,0,0,45,0,0,0,37
245101508001,766,602,114,26,0,0,357,52,26,35,26,28,0,39,25,26,13,47,18,11,0,11,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,26,0,7,17,0,0,0,0,224,0,0,0,0,0,0,6,12,32,10,9,49,0,39,0,25,7,17,11,0,0,0,0,0,0,7,357,224,133,399,357,42,0,0,0,0,0,0,42
245101703002,823,508,99,83,0,23,385,80,0,40,22,29,17,6,4,7,73,34,42,11,6,0,14,201,0,0,0,9,6,44,0,0,0,0,12,10,6,11,0,18,39,17,0,21,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,18,90,18,9,11,0,21,0,0,17,0,0,0,385,184,201,534,385,149,32,0,31,10,0,0,76
245102404002,479,441,230,73,8,0,210,0,0,0,0,0,0,0,0,0,8,56,42,50,10,44,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,116,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,210,28,182,241,210,31,0,0,0,0,0,0,31
245102404003,1071,894,257,342,69,15,484,0,0,7,0,9,8,15,12,0,17,52,82,56,76,97,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,12,7,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,79,189,68,24,0,0,0,0,484,420,64,520,484,36,6,0,0,0,0,0,30
245102709021,2060,1237,191,53,0,0,658,33,72,45,10,29,10,50,51,69,26,115,98,0,12,32,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,608,6,0,0,0,0,0,0,0,0,0,7,22,0,138,85,112,181,25,26,6,0,0,0,0,0,0,658,608,50,715,658,57,0,0,37,0,5,0,15
245102709022,2133,786,169,86,0,19,338,6,37,6,26,18,12,18,7,14,7,43,100,18,0,21,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,10,0,67,13,116,37,47,10,7,0,0,0,0,0,0,338,307,31,369,338,31,16,0,0,0,0,0,15
245102710025,871,527,38,21,0,0,260,27,21,14,22,53,9,21,0,12,11,34,0,8,28,0,0,69,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,45,0,7,0,0,0,0,191,10,0,0,0,0,0,0,0,26,11,0,39,0,37,11,21,8,7,0,0,21,0,0,0,0,0,260,191,69,312,260,52,0,0,26,0,0,0,26
245102710021,1617,973,227,67,0,12,598,34,12,38,7,40,118,23,20,0,24,95,72,49,9,35,22,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,21,11,31,19,0,0,0,444,19,9,0,0,0,0,0,0,0,22,12,0,44,122,30,88,55,20,23,0,0,0,0,0,0,0,598,444,154,652,598,54,0,0,0,18,0,0,36
245102710023,370,312,39,0,0,0,176,23,19,10,0,0,11,53,0,0,40,20,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,11,0,23,34,45,40,0,0,0,0,0,0,0,0,0,0,0,176,153,23,256,176,80,25,0,0,0,0,0,55
245102710024,683,456,0,33,0,0,255,110,0,11,23,13,0,13,0,0,11,34,40,0,0,0,0,131,0,0,31,11,0,0,0,0,0,0,0,0,10,0,0,26,0,13,30,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,36,9,0,21,24,23,0,11,0,0,0,0,0,0,0,0,0,255,124,131,338,255,83,57,0,0,0,0,0,26
245102604022,1686,1023,93,26,0,0,612,99,48,7,89,14,55,30,40,4,50,47,78,37,14,0,0,427,0,7,20,6,0,0,0,7,0,0,35,0,0,79,17,72,127,20,27,0,0,0,0,0,185,15,0,7,0,0,0,0,0,0,12,0,0,0,33,0,14,5,17,26,8,48,0,0,0,0,0,612,185,427,643,612,31,14,0,17,0,0,0,0
245102712002,1262,880,223,144,23,33,459,16,33,0,14,0,17,0,0,6,60,75,108,86,28,8,8,188,0,0,0,0,0,0,0,0,0,0,0,16,0,0,48,0,16,13,0,58,0,0,0,37,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,136,33,12,8,0,0,0,0,459,271,188,554,459,95,32,0,0,0,0,0,63
245102712005,1013,736,176,199,104,101,292,0,0,0,0,0,0,0,0,0,0,12,24,14,0,28,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,61,110,96,13,0,0,292,292,0,292,292,0,0,0,0,0,0,0,0
245102712001,818,548,201,135,19,42,234,15,0,0,12,0,13,0,0,0,43,0,21,39,27,0,64,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,51,0,13,37,51,0,0,0,0,234,166,68,234,234,0,0,0,0,0,0,0,0
245101601002,335,88,0,10,0,0,101,17,0,0,13,0,63,0,0,0,0,0,8,0,0,0,0,83,0,0,0,0,0,53,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,101,18,83,176,101,75,19,0,0,0,0,0,56
245101601001,169,113,0,0,0,0,80,4,43,9,0,3,0,0,0,0,0,10,0,0,0,11,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,23,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,3,0,0,0,0,0,0,0,0,80,24,56,220,80,140,0,18,0,0,0,0,122
245102102002,1822,1255,122,43,32,44,726,211,73,23,23,40,24,54,0,13,73,24,52,16,11,34,55,422,0,0,15,50,59,0,0,4,8,0,8,46,0,0,0,11,0,45,91,48,0,11,0,0,304,0,0,0,0,0,0,0,0,17,0,15,26,0,57,0,20,10,58,43,49,9,0,0,0,0,0,726,304,422,949,726,223,0,0,0,0,0,0,223
245102102001,1671,1330,329,57,0,12,610,37,73,14,21,4,54,0,41,24,82,46,18,40,105,41,10,237,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,7,12,35,83,61,0,0,0,0,373,0,16,0,0,0,0,0,0,5,9,10,9,18,68,105,8,65,14,0,46,0,0,0,0,0,0,610,373,237,778,610,168,52,0,0,0,0,0,116
245102403001,883,692,254,235,32,0,467,40,0,41,7,11,0,0,8,4,27,42,42,36,77,67,65,306,0,0,0,0,0,0,0,0,16,0,0,0,0,25,0,0,0,27,0,71,40,77,23,0,161,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,50,30,0,0,0,0,467,161,306,494,467,27,0,0,0,0,0,0,27
245102403003,597,460,174,103,72,29,265,0,0,0,0,0,0,6,0,0,18,8,50,30,58,35,60,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,36,34,5,6,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,7,0,26,28,14,63,0,0,0,0,265,169,96,280,265,15,0,0,0,0,7,0,8
