GEOID,pop_total,male_18_19,male_20,male_21,male_22_24,male_25_29,male_30_34,female_18_19,female_20,female_21,female_22_24,female_25_29,female_30_34,male_35_39,male_40_44,male_45_49,male_50_54,male_55_59,male_60_61,male_62_64,female_35_39,female_40_44,female_45_49,female_50_54,female_55_59,female_60_61,female_62_64,male_65_66,male_67_69,male_70_74,male_75_79,male_80_84,male_85plus,female_65_66,female_67_69,female_70_74,female_75_79,female_80_84,female_85plus,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other,avg_hh_size,yrbuilt_total,yrbuilt_owner_2014plus,yrbuilt_owner_2010_13,yrbuilt_owner_2000_09,yrbuilt_owner_1990_99,yrbuilt_owner_1980_89,yrbuilt_owner_1970_79,yrbuilt_owner_1960_69,yrbuilt_owner_1950_59,yrbuilt_owner_1940_49,yrbuilt_owner_pre1940,yrbuilt_renter_2014plus,yrbuilt_renter_2010_13,yrbuilt_renter_2000_09,yrbuilt_renter_1990_99,yrbuilt_renter_1980_89,yrbuilt_renter_1970_79,yrbuilt_renter_1960_69,yrbuilt_renter_1950_59,yrbuilt_renter_1940_49,yrbuilt_renter_pre1940,commute_total,commute_drive_alone,commute_carpool,commute_transit,commute_walk,commute_wfh,mobility_total,mobility_same_house,mobility_moved_same_county,mobility_moved_diff_county,mobility_moved_diff_state,mobility_moved_abroad,poverty_total_denom,poverty_below
245102601021,1591,0,0,0,0,84,56,0,0,0,0,59,32,62,86,10,58,42,19,62,48,60,87,120,10,32,16,7,37,25,8,0,0,67,0,27,0,11,17,1142,117,98,0,0,566,0,7,0,0,46,19,0,11,33,74,98,51,67,62,98,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,42,87,0,0,0,401,0,0,77,7,0,0,0,0,0,0,10,0,19,8,107,74,53,0,14,32,0,0,0,0,0,0,566,401,165,592,566,26,6,0,0,0,0,0,20,2.81,566,401,0,0,0,0,0,10,62,291,6,32,165,0,0,0,29,0,0,0,62,848,758,11,10,0,69,,,,,,,,
245102601022,422,0,0,0,19,0,27,0,0,0,11,17,26,21,45,0,0,0,0,0,23,0,41,9,0,0,0,0,6,0,0,16,0,6,30,28,22,0,0,317,31,43,17,0,245,29,12,46,38,0,8,16,0,10,0,0,57,29,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,183,0,0,29,0,0,0,0,0,0,0,0,10,0,8,66,36,7,17,10,0,0,0,0,0,0,0,245,183,62,252,245,7,0,0,0,0,0,0,7,1.72,245,183,0,0,0,0,0,29,74,70,0,10,62,0,0,0,0,0,23,28,11,190,135,8,0,0,21,,,,,,,,
245102601023,1289,13,0,0,28,48,54,0,0,0,28,18,231,61,0,75,0,13,0,40,56,17,0,28,85,29,30,6,13,0,68,27,0,27,5,59,0,0,0,990,112,8,0,0,398,7,0,23,36,0,19,19,101,0,0,0,8,35,72,0,78,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,23,0,0,0,0,0,0,356,0,0,7,0,0,0,0,0,0,0,0,36,12,61,27,8,37,71,69,28,0,0,0,0,0,0,398,356,42,398,398,0,0,0,0,0,0,0,0,3.24,398,356,0,0,0,0,0,15,23,224,94,0,42,0,0,0,0,0,19,0,0,598,326,129,84,27,13,,,,,,,,
245102601024,666,14,11,0,13,0,0,0,0,0,28,29,0,22,26,71,30,9,0,12,32,25,34,50,30,20,40,20,11,8,0,0,8,11,0,10,25,0,0,523,140,34,0,0,267,8,0,0,0,7,0,0,0,36,40,7,42,88,20,9,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,21,26,0,0,0,0,195,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,52,17,20,80,7,0,0,0,0,0,0,267,195,72,267,267,0,0,0,0,0,0,0,0,2.49,267,195,0,0,0,0,0,8,0,137,8,42,72,0,0,0,0,0,0,0,43,435,247,36,64,28,60,,,,,,,,
245102601025,1487,31,25,0,48,113,14,0,0,13,79,40,15,3,29,42,0,24,16,0,47,116,77,4,63,26,21,9,35,0,7,0,0,12,16,1,26,1,13,770,249,38,9,0,463,15,12,0,0,0,31,0,9,10,57,118,62,69,42,26,12,136,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,72,15,21,0,0,0,327,0,7,0,0,0,0,0,0,0,0,0,0,0,28,9,26,3,98,81,65,0,0,0,0,0,10,463,327,136,515,463,52,0,0,0,0,0,0,52,3.2,463,327,0,0,0,0,0,42,0,156,12,117,136,0,0,0,0,0,15,0,31,582,447,9,49,0,0,,,,,,,,
245102602011,1426,0,0,3,3,103,0,0,0,0,0,2,0,0,95,0,6,43,0,31,226,81,6,89,103,73,0,0,32,0,0,0,0,3,0,0,0,0,3,896,110,96,0,0,435,8,0,0,0,52,0,32,0,0,0,66,79,0,0,102,96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,52,0,119,108,0,96,0,0,0,0,0,435,406,29,481,435,46,0,0,0,31,0,0,15,3.25,435,406,0,0,0,8,0,0,96,32,0,270,29,0,0,0,0,0,0,29,0,531,388,11,103,0,29,,,,,,,,
245102602012,511,0,0,0,0,124,0,0,0,0,7,0,23,0,0,0,0,15,0,75,0,0,2,27,0,86,0,0,5,80,21,0,0,0,0,33,0,0,13,504,168,12,0,0,361,0,0,0,0,0,0,204,0,28,0,12,15,81,21,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,147,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,15,81,0,0,12,26,0,0,0,0,0,0,0,0,0,0,361,134,227,361,361,0,0,0,0,0,0,0,0,1.41,361,134,0,0,0,0,0,0,17,15,102,0,227,0,0,0,0,0,0,227,0,370,134,5,107,0,124,,,,,,,,
245102602013,1397,0,0,0,189,24,125,46,0,0,60,31,170,0,13,0,0,47,0,71,0,0,0,0,0,99,0,0,0,0,0,0,0,43,0,0,0,0,0,623,156,65,0,0,347,28,0,70,0,0,0,60,0,13,47,0,0,24,56,49,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,119,20,0,0,0,0,139,0,0,50,18,0,0,0,0,0,0,0,0,0,0,0,47,0,0,24,0,0,0,0,0,0,0,347,139,208,416,347,69,0,0,0,0,0,0,69,4.03,347,139,0,0,0,0,0,0,0,97,24,18,208,0,0,0,0,0,129,0,0,649,456,107,86,0,0,,,,,,,,
245102602014,1477,0,0,0,0,91,255,0,0,0,0,0,119,19,0,79,32,0,126,0,0,0,64,151,0,8,0,10,18,49,8,0,0,38,42,33,40,0,18,1200,171,25,0,0,663,0,39,0,0,0,0,0,285,76,0,61,80,0,0,66,56,572,0,0,0,0,28,0,0,0,0,0,0,0,0,30,0,86,113,255,60,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,25,0,0,0,0,0,0,0,663,91,572,699,663,36,0,0,0,0,0,0,36,1.88,663,91,0,0,0,0,0,0,0,0,91,0,572,0,0,0,0,145,144,255,0,601,361,0,144,0,96,,,,,,,,
245102602015,908,0,0,0,31,0,143,0,20,0,0,0,374,0,0,0,22,0,0,0,31,0,0,0,96,0,0,0,0,0,0,0,0,34,26,31,0,0,0,757,247,123,0,0,672,22,0,31,68,85,0,0,26,0,141,114,92,0,93,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,148,259,31,113,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,672,672,672,0,0,0,0,0,0,0,0,1.35,672,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,87,290,28,31,644,590,0,34,0,0,,,,,,,,
245102602021,1018,0,0,0,0,0,19,95,0,0,0,0,134,0,0,0,88,0,0,0,78,32,36,0,0,0,27,0,0,0,5,0,0,30,0,0,5,0,0,454,0,30,0,0,308,78,0,0,0,0,0,0,0,0,0,32,118,80,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,78,0,0,0,186,36,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,32,0,0,0,0,0,0,0,0,308,186,122,308,308,0,0,0,0,0,0,0,0,3.31,308,186,0,0,0,0,0,0,0,27,118,41,122,0,0,0,0,0,0,0,12,365,298,12,26,0,0,,,,,,,,
245102602022,1150,0,0,0,0,0,91,0,47,0,0,0,0,11,0,0,0,43,0,82,0,118,37,40,172,88,36,6,18,21,0,0,0,6,41,54,85,12,0,961,44,0,0,13,655,72,55,0,132,10,41,0,0,62,132,91,19,30,0,11,0,213,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,0,21,40,118,0,0,0,0,442,62,0,0,0,0,0,0,0,0,0,35,10,72,65,123,55,6,14,0,0,0,0,0,0,0,0,655,442,213,761,655,106,0,0,0,0,0,0,106,1.76,655,442,0,0,0,0,0,55,93,239,55,0,213,0,0,0,0,0,0,55,158,683,474,0,91,0,0,,,,,,,,
245102602023,1138,54,0,0,0,87,0,0,0,0,0,58,0,135,52,109,59,13,0,0,24,0,127,18,58,14,68,0,0,0,0,0,0,0,0,50,0,0,54,926,310,0,0,0,477,169,0,0,24,0,54,0,0,0,0,0,93,50,0,87,0,270,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,113,110,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,87,18,102,0,0,0,0,0,0,0,0,0,0,477,207,270,587,477,110,0,0,0,0,0,0,110,2.38,477,207,0,0,0,0,0,0,0,70,50,87,270,0,0,0,0,0,47,0,0,385,116,54,142,59,14,,,,,,,,
245102602024,1035,0,58,0,0,34,0,0,0,0,0,0,163,0,0,0,98,0,0,0,0,58,0,0,72,19,18,0,0,0,0,0,0,21,0,72,0,0,13,568,76,0,0,0,453,0,89,0,0,22,13,0,0,19,18,221,0,0,0,0,71,453,0,0,0,0,50,0,39,0,0,0,0,0,0,0,0,0,0,35,221,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,453,526,453,73,0,0,0,0,0,0,73,2.28,453,0,0,0,0,0,0,0,0,0,0,0,453,0,19,0,0,52,97,72,0,389,348,0,41,0,0,,,,,,,,
245102602025,1704,0,0,140,0,34,136,0,0,0,43,204,173,41,0,0,232,0,0,0,32,0,0,128,18,0,0,0,0,0,0,0,0,0,55,39,7,0,0,1099,41,0,0,0,941,0,95,62,41,269,33,316,39,0,0,54,32,0,0,0,0,941,0,0,0,0,0,0,0,0,0,18,0,0,0,20,74,114,236,324,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,941,962,941,21,21,0,0,0,0,0,0,1.81,941,0,0,0,0,0,0,0,0,0,0,0,941,0,0,29,167,207,18,469,32,855,569,202,72,0,12,,,,,,,,
245102602031,1480,26,0,0,22,79,30,39,0,0,0,100,89,74,85,0,55,40,0,1,9,77,43,49,97,0,104,35,5,17,27,3,0,23,0,19,14,5,6,1086,89,51,0,0,588,48,41,27,10,0,41,59,42,5,26,99,122,65,3,0,0,416,0,9,0,0,0,6,0,0,0,0,0,36,10,0,0,37,0,125,28,93,37,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,10,73,19,37,19,14,0,0,0,0,0,0,0,0,588,172,416,660,588,72,0,0,0,15,0,0,57,2.51,588,172,0,0,0,0,0,0,45,117,0,10,416,0,0,30,0,73,61,58,109,669,390,69,210,0,0,,,,,,,,
245102602032,1190,43,0,23,19,0,0,9,0,0,72,0,28,33,55,9,10,28,40,30,89,89,53,42,70,0,0,4,12,29,5,11,4,0,0,41,28,4,24,738,107,80,0,0,428,5,26,0,50,4,11,23,0,5,28,23,88,112,22,31,0,157,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,20,8,56,23,0,0,0,271,6,0,0,0,0,0,0,0,0,0,8,7,0,17,9,75,29,91,20,0,0,9,0,0,0,0,428,271,157,428,428,0,0,0,0,0,0,0,0,2.78,428,271,0,0,0,0,12,25,49,160,5,20,157,0,8,0,0,0,0,89,60,524,401,50,10,26,29,,,,,,,,
245102603011,765,0,0,0,10,75,0,0,0,0,0,7,17,0,36,83,21,22,17,17,129,0,15,22,10,0,17,0,24,0,0,0,0,0,11,49,9,0,0,581,94,17,0,0,349,42,0,36,69,0,0,0,0,17,18,38,53,31,45,0,0,125,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,36,0,47,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,78,69,29,48,0,0,0,0,0,0,0,0,0,349,224,125,372,349,23,0,0,0,0,0,0,23,2.19,349,224,0,0,0,0,0,0,0,47,0,177,125,0,0,0,0,0,0,0,0,351,272,10,0,0,45,,,,,,,,
245102603012,473,0,0,0,0,50,0,0,0,0,22,0,36,0,0,44,0,0,25,16,0,11,44,30,11,0,33,0,0,0,17,0,0,0,10,0,15,0,0,342,43,33,0,0,252,36,0,0,8,0,0,42,0,0,22,77,10,13,22,22,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,0,0,0,0,186,0,0,0,0,0,0,0,0,22,0,0,0,0,62,25,0,33,44,0,0,0,0,0,0,0,0,252,186,66,352,252,100,45,0,0,21,0,0,34,1.88,252,186,0,0,0,0,0,0,11,52,66,57,66,0,0,0,0,0,30,36,0,230,165,65,0,0,0,,,,,,,,
245102603013,979,0,0,0,0,45,0,0,0,0,0,29,133,11,0,0,37,0,43,0,11,34,0,36,0,0,0,0,0,9,0,0,0,0,16,0,28,13,0,445,22,9,7,0,268,0,13,34,0,9,0,60,69,0,29,13,0,11,30,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,111,0,0,0,0,123,0,0,30,0,0,0,0,0,0,0,0,13,0,62,11,0,0,0,0,7,0,0,0,0,0,0,268,123,145,287,268,19,0,0,0,0,0,0,19,3.65,268,123,0,0,11,0,0,0,7,0,43,62,145,0,0,0,0,0,0,29,0,284,254,30,0,0,0,,,,,,,,
245102603014,865,0,28,0,0,0,0,33,0,0,0,8,1,0,41,0,0,28,0,15,20,57,123,29,2,51,0,0,0,0,0,0,0,0,87,11,0,0,0,473,42,38,0,0,254,56,20,0,11,0,13,0,0,0,44,0,59,13,0,38,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,82,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,59,13,0,0,0,0,0,11,0,0,254,121,133,308,254,54,22,0,13,0,0,0,19,3.39,254,121,0,0,0,0,0,0,0,11,0,110,133,0,0,0,0,0,0,51,13,325,232,72,21,0,0,,,,,,,,
245102603015,1219,12,11,0,0,114,12,23,46,0,35,18,90,0,14,0,0,35,24,0,42,41,35,0,24,0,56,8,0,0,0,0,0,0,43,0,0,11,0,567,0,0,0,0,315,15,20,0,17,0,18,0,37,86,14,0,24,44,10,30,0,184,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,15,0,0,0,105,35,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,67,8,14,0,24,0,0,0,0,0,0,0,18,315,131,184,334,315,19,0,0,0,0,0,0,19,3.87,315,131,0,0,0,0,0,42,8,59,22,0,184,0,0,10,9,0,20,0,24,351,83,122,90,31,14,,,,,,,,
245102603021,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,80,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,142,0,0,0,0,116,0,0,0,0,0,0,18,80,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,18,80,18,0,0,0,0,0,0,0,0,0,0,116,116,0,116,116,0,0,0,0,0,0,0,0,1.22,116,116,0,0,0,0,0,0,0,80,18,18,0,0,0,0,0,0,0,0,0,106,0,0,106,0,0,,,,,,,,
245102603022,915,0,0,0,0,0,0,0,0,0,55,0,33,0,54,34,0,0,0,0,20,80,37,0,75,27,0,185,18,25,0,0,0,19,17,44,0,20,17,705,72,86,0,0,440,0,0,19,53,18,25,25,37,0,0,90,20,153,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,18,0,25,0,19,17,78,57,117,80,0,0,0,0,0,0,0,0,440,411,29,440,440,0,0,0,0,0,0,0,0,2.08,440,411,0,25,0,0,0,0,25,154,170,37,29,0,0,0,0,0,29,0,0,468,366,0,18,0,84,,,,,,,,
245102603023,273,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,78,0,67,0,0,60,0,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,240,26,17,0,18,196,0,0,0,0,0,0,145,0,0,34,0,17,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,17,0,0,0,0,0,0,0,0,0,0,196,129,67,245,196,49,0,0,0,0,0,0,49,1.39,196,129,0,0,0,0,0,0,0,129,0,0,67,0,0,0,0,0,0,0,0,101,101,0,0,0,0,,,,,,,,
245102603024,2188,0,0,0,74,0,73,0,0,0,0,0,185,47,35,64,50,138,26,26,84,73,0,33,161,41,75,26,70,29,0,62,0,69,0,87,24,20,8,1506,149,107,0,35,960,203,26,25,22,95,0,0,0,134,26,91,201,95,9,33,0,273,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,69,70,89,24,0,0,0,687,0,61,0,0,0,0,0,0,0,26,0,0,26,126,220,92,9,88,0,39,0,0,0,0,0,0,960,687,273,1035,960,75,0,0,0,0,0,0,75,2.28,960,687,0,0,0,0,39,0,35,348,265,0,273,0,0,0,24,0,0,25,89,847,647,67,0,0,94,,,,,,,,
245102603025,1182,0,42,65,0,86,83,0,1,15,72,38,0,72,0,15,33,0,31,0,0,170,23,92,32,184,15,0,21,0,0,0,0,0,0,0,0,0,0,895,0,128,0,0,494,42,0,0,0,0,0,0,149,0,216,0,64,23,0,0,0,197,0,0,0,0,0,0,0,0,62,0,0,0,0,21,0,0,0,0,0,114,0,0,0,0,297,67,0,23,0,0,0,0,0,0,0,0,0,0,174,33,0,0,0,0,0,0,0,0,0,0,0,494,297,197,541,494,47,0,0,0,0,0,0,47,2.39,494,297,0,0,0,0,0,0,0,251,46,0,197,0,0,0,0,0,0,72,83,512,428,63,21,0,0,,,,,,,,
245102603026,539,39,0,0,0,0,0,0,0,26,0,0,38,0,0,0,0,0,20,92,88,0,0,184,2,0,20,0,0,0,0,0,0,30,0,0,0,0,0,474,0,0,0,0,345,0,0,0,26,0,0,0,0,0,82,92,0,58,0,87,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,38,112,0,0,0,82,87,0,0,0,0,0,0,0,345,319,26,345,345,0,0,0,0,0,0,0,0,1.55,345,319,0,0,0,0,0,0,0,87,174,58,26,0,0,0,0,0,26,0,0,375,234,102,1,0,0,,,,,,,,
245102603031,1304,0,0,0,19,21,65,0,0,0,9,173,142,32,7,36,32,30,38,45,72,42,155,16,39,68,21,6,0,10,0,5,0,46,10,0,6,0,0,1117,105,0,0,0,727,53,109,30,0,48,0,50,8,19,67,50,96,163,0,34,0,516,0,0,0,49,4,19,15,16,20,7,0,0,25,4,25,41,0,27,215,15,27,0,0,0,211,0,0,0,10,17,11,0,0,0,0,0,0,0,0,0,17,6,150,0,0,0,0,0,0,0,0,727,211,516,762,727,35,13,0,0,0,0,0,22,1.79,727,211,0,14,159,0,0,0,0,10,13,15,516,0,247,156,7,50,0,0,10,701,459,123,119,0,0,,,,,,,,
245102604011,1143,0,0,23,0,29,0,0,0,0,0,41,40,41,48,19,40,58,0,41,17,48,0,18,49,67,26,15,39,62,14,32,0,55,0,33,15,25,17,889,17,65,0,0,588,24,56,80,33,27,26,0,78,37,86,79,62,0,0,0,0,267,0,0,0,0,0,0,0,0,58,14,31,15,35,23,0,27,47,0,0,0,0,0,0,0,321,0,31,0,54,49,39,11,123,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,588,321,267,619,588,31,0,0,0,0,0,0,31,1.94,588,321,0,0,0,0,0,0,41,129,107,44,267,0,0,0,0,0,0,0,88,414,344,70,0,0,0,,,,,,,,
245102604012,1082,0,0,0,0,0,42,0,5,10,0,32,12,16,0,0,84,57,63,0,37,35,30,0,13,19,0,0,17,76,17,0,0,52,0,110,14,0,17,743,21,18,0,0,514,125,24,52,104,0,27,0,18,19,76,0,48,21,0,0,0,312,0,0,0,0,0,0,0,0,64,41,21,0,21,0,17,0,63,15,0,18,0,0,0,0,202,0,0,0,17,16,10,0,27,0,0,78,0,18,0,0,0,0,0,36,0,0,0,0,0,0,0,514,202,312,615,514,101,0,22,0,55,0,0,24,2.11,514,202,0,0,19,66,16,0,0,0,54,47,312,0,0,63,15,0,42,0,21,242,215,0,0,0,0,,,,,,,,
245102604021,1772,50,14,0,14,124,63,11,49,0,36,79,51,98,88,5,65,16,12,12,29,61,22,25,65,37,93,0,11,9,19,13,0,12,25,42,18,9,0,1103,36,40,0,0,550,53,5,23,9,48,35,0,42,41,53,94,69,20,0,12,46,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,153,69,42,0,0,0,0,241,0,0,0,0,9,0,0,0,0,0,9,0,0,53,9,0,11,97,46,7,0,0,0,0,0,0,550,241,309,581,550,31,0,0,0,0,0,0,31,3.22,550,241,0,0,85,0,0,11,9,124,12,0,309,0,0,37,48,0,0,138,29,782,496,60,106,0,37,,,,,,,,
245102604022,1738,35,0,0,4,16,88,22,0,23,20,184,170,35,34,22,47,12,0,0,77,83,16,41,11,6,25,22,12,23,0,6,0,48,36,18,26,43,0,1101,61,32,20,0,754,124,84,77,20,19,45,33,56,0,63,12,100,89,0,0,32,700,23,42,0,29,10,0,0,0,0,6,0,0,0,0,0,64,80,249,12,79,73,0,0,0,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,6,0,0,0,0,0,0,754,54,700,754,754,0,0,0,0,0,0,0,0,2.31,754,54,0,0,20,0,0,0,0,34,0,0,700,0,23,76,139,84,122,129,46,746,398,162,61,34,36,,,,,,,,
245102604031,1231,12,5,0,11,99,90,0,0,0,0,107,48,61,57,26,0,30,50,20,37,31,40,39,64,20,19,0,17,18,21,0,0,17,32,39,80,51,37,1150,141,0,0,0,713,20,42,46,57,0,49,35,110,9,48,38,185,51,18,5,0,539,0,0,0,0,0,39,26,0,0,0,0,0,0,0,23,43,98,79,69,104,31,0,0,14,174,10,0,0,0,0,0,0,0,0,0,0,18,28,83,0,0,9,0,20,0,0,6,0,0,0,0,713,174,539,727,713,14,0,0,0,0,0,0,14,1.73,713,174,0,0,6,0,0,0,121,39,8,0,539,0,0,11,142,0,123,137,77,748,592,18,70,0,68,,,,,,,,
245102604032,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,9,0,42,12,21,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,19,19,0,19,19,0,0,0,0,0,0,0,0,2.21,19,19,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,,,,,,,,
245102604041,54,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,9,10,10,0,0,0,0,0,0,0,0,5.4,10,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,9,0,0,9,0,0,0,9,0,,,,,,,,
245102604042,436,53,20,0,0,16,0,0,0,0,18,13,28,0,0,0,26,27,0,0,25,17,0,0,52,0,1,0,51,10,0,0,0,0,12,0,9,0,0,287,10,18,0,0,150,25,0,0,0,19,11,0,0,16,26,0,27,0,0,26,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,41,11,0,0,0,0,88,0,0,0,0,0,0,0,0,0,9,0,0,27,0,0,0,26,0,0,0,0,0,26,0,0,0,150,88,62,207,150,57,0,0,0,0,0,0,57,2.64,150,88,0,0,26,0,0,27,0,9,26,0,62,0,0,0,0,0,0,0,0,160,78,66,0,0,0,,,,,,,,
245102604043,1328,0,0,0,16,0,117,37,0,0,0,38,33,129,22,0,85,26,14,0,107,47,87,12,0,0,0,18,0,0,0,10,0,20,15,0,0,11,0,791,4,0,0,0,284,77,11,0,0,35,0,0,0,35,15,0,111,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,43,121,0,50,0,0,39,0,0,0,0,0,0,0,10,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,284,39,245,455,284,171,39,13,0,15,0,0,104,4.68,284,39,0,0,0,0,0,0,0,0,11,28,245,0,0,0,47,0,0,50,0,398,76,85,81,0,85,,,,,,,,
